"EDR128734","CIL 04, 08566b (1)"
"EDR128737","CIL 04, 08575a (1)"
"EDR127193","CIL 04, 08576 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 133 con facsimile (2) "
"EDR127297","CIL 04, 08550 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 128 con foto (2)"
"EDR127407","CIL 04, 08534 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.119 con foto. (2)"
"EDR127421","CIL 04, 08558 (1)"
"EDR127816","CIL 04, 08618a (1), <br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 143 con foto (2)"
"EDR127817","CIL 04, 08618b (1),<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 143 con foto (2)"
"EDR127820","CIL 04, 08619a (1), <br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 143 con foto (2)"
"EDR127847","CIL 04, 08573 (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden: 2001, n.873 (gladiator), n.1760 (avis) (2)"
"EDR127971","CIL 04, 08588 (1)"
"EDR127973","CIL 04, 08586a (1)"
"EDR128278","CIL 04, 08656b (1) "
"EDR128286","CIL 04, 08541 (1)"
"EDR128554","CIL 04, 08201 (1)"
"EDR128559","CIL 04, 08203 (1),<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 49 con foto (2)"
"EDR128560","CIL 04, 08191 (1)"
"EDR128581","CIL 04, 08187 (1)"
"EDR128641","CIL 04, 08658a (1) "
"EDR128642","CIL 04, 08658b (1) "
"EDR128643","CIL 04, 08658c (1) "
"EDR128644","CIL 04, 08659a (1) "
"EDR128645","CIL 04, 08659b (1) "
"EDR128647","CIL 04, 08202e (1) "
"EDR128648","CIL 04, 08202f (1) "
"EDR128649","CIL 04, 08202g (1) "
"EDR128650","CIL 04, 08202h (1) "
"EDR128738","CIL 04, 08569 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 131 con facsimile (2) <br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 956 (3)"
"EDR128751","CIL 04, 08542 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 123 con foto (2)"
"EDR128754","CIL 04, 08543 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 124 con foto (2)"
"EDR128759","CIL 04, 08533 (1)"
"EDR128760","CIL 04, 08545 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 125 con foto (2)"
"EDR127420","CIL 04, 08580b (1)"
"EDR127422","CIL 04, 08580c (1)"
"EDR127844","CIL 04, 08529 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 118 con foto. (2)"
"EDR127976","CIL 04, 08591 (1)"
"EDR127981","CIL 04, 08589a (1) "
"EDR128284","CIL 04, 08526 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.118 con foto. (2)"
"EDR128285","CIL 04, 08527 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.118 con foto. (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1764 (3)"
"EDR128287","CIL 04, 08539 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.122 con foto. (1)"
"EDR128291","CIL 04, 08537 (1)"
"EDR128292","CIL 04, 08535 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.120 con foto e fascimile. (2)"
"EDR128293","CIL 04, 08547a (1)<br>A. Varone, Titulorum graphio exaratorum Pompeianorum qui in CIL vol. IV collecti sunt Imagines, Roma 2012, vol. I, p. 127 con foto. (2)"
"EDR128563","CIL 04, 08519 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.115 con foto. (2) "
"EDR128746","CIL 04, 08520 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.115 con foto. (2)"
"EDR128747","CIL 04, 08523 (1)<br>"
"EDR128749","CIL 04, 08193 (1)"
"EDR128750","CIL 04, 08525 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.117 con foto. (2)"
"EDR128756","CIL 04, 08530a (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.119 con foto. (2)"
"EDR128758","CIL 04, 08530b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.119 con foto. (2)"
"EDR128762","CIL 04, 08546b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 126 con foto (2)"
"EDR128769","CIL 04, 08548a (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 127 con foto (2)"
"EDR128770","CIL 04, 08548b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 127 con foto. (2)"
"EDR128772","CIL 04, 08549a (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 128 con foto (2)"
"EDR128773","CIL 04, 08549b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 128 con foto (2)"
"EDR128774","CIL 04, 08552 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 130 con foto (2)"
"EDR128775","CIL 04, 08553 (1)<br>"
"EDR128776","CIL 04, 08555 (1)"
"EDR128777","CIL 04, 08556 (1)"
"EDR128778","CIL 04, 08559 (1)"
"EDR128779","CIL 04, 08560 (1)"
"EDR127849","CIL 04, 08528 (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. [870] (2)"
"EDR128673","CIL 04, 08191 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 499 (2)"
"EDR127423","CIL 04, 08608 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 139 con facsimile (2)"
"EDR127821","CIL 04, 08620 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.143 con facsimile (2)"
"EDR127822","CIL 04, 08621 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 143 con foto (2)"
"EDR127826","CIL 04, 08624a (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 145 con facsimile (2)"
"EDR127827","CIL 04, 08624b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p. 145 con facsimile (2)"
"EDR128748","CIL 04, 08524 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. I, p.116 con foto. (2)"
"EDR128651","CIL 04, 08204 (1) "
"EDR128739","CIL 04, 08194a (1)"
"EDR128740","CIL 04, 08194b (1)"
"EDR128752","CIL 04, 08195 (1)"
"EDR128753","CIL 04, 08196 (1)"
"EDR128755","CIL 04, 08197 (1)"
"EDR128899","CIL 04, 08191 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. [500] (2)"
"EDR140046","CIL 04, 10497 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012,  vol. II, p. 484, con foto (2)"
"EDR140050","CIL 04, 10620 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 500, con foto (2)"
"EDR140054","Rend. Ac. Arch. Nap., 33, 1958, p. 275, nr. 439 (M. Della Corte) (1)<br>CIL 04, 10622 (2)<br>A. Varone, Titulorum graphio exaratorum qui in CIL. vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 501, con foto (3)"
"EDR140131","CIL 04, 10547 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 490, con foto (2)"
"EDR140145","CIL 04, 10598 (1)"
"EDR140150","CIL 04, 10625b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 501, con foto (2)"
"EDR140239","CIL 04, 10652 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 503, con foto (2)"
"EDR140250","CIL 04, 10653b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 135, con foto (2)"
"EDR140130","CIL 04, 10711 (1)"
"EDR140152","CIL 04, 10525 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 487, con foto (2)"
"EDR140192","CIL 04, 10518 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 486, con foto (2)"
"EDR140220","CIL 04, 10533 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 487, con foto (2)"
"EDR140147","CIL 04, 10520 con apografo (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 486, con foto (2)"
"EDR140168","CIL 04, 10514 (1)"
"EDR140172","CIL 04, 10515 (1)"
"EDR140174","CIL 04, 10527 (1) "
"EDR140187","CIL 04, 10516 (1)"
"EDR140224","CIL 04, 10534 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt, Imagines, Roma 2012, Vol. II, p. 488, con foto (2) "
"EDR140669","CIL 04, 10548 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 490, con foto (2)"
"EDR140037","CIL 04, 10617 (1) <br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 500, con foto (2)"
"EDR140055","CIL 04, 10495a (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 483, con foto (2) "
"EDR140125","CIL 04, 10563b (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 491, con foto (2)"
"EDR140129","CIL 04, 10563c (1)"
"EDR140132","CIL 04, 10564 (1)<br>A. Varone, Titulorum graphio exarartorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 492, con foto (2)"
"EDR140135","CIL 04, 10562 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL IV vol. IV collecti sunt Imagines, Roma 2012, vol. II, p. 491, con foto (2)"
"EDR140136","CIL 04, 10495c (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 483, con foto (2)"
"EDR140140","CIL 04, 10509 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 485, con foto (2)"
"EDR140143","CIL 04, 10508a (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 485, con foto (2)"
"EDR140148","CIL 04, 10507 (1)"
"EDR140165","CIL 04, 10513 (1)"
"EDR140171","CIL 04, 10519 (1)"
"EDR140177","CIL 04, 10523c (1)"
"EDR140190","CIL 04, 10528 (1) <br>S. Evangelisti, Epigrafia Anfiteatrale dell'Occidente Romano. Vol. VIII: Regio Italie I, 1: Campania praeter Pompeios, 2011, Roma, p. 66, cat. 34 (2)"
"EDR140197","CIL 04, 10576 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 494, con foto (2)"
"EDR140198","CIL 04, 10511 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 486, con foto (2)"
"EDR140209","CIL 04, 10709 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 494, con foto (2)"
"EDR140213","CIL 04, 10538 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 488, con foto (2)"
"EDR140217","Rend. Ac. Arch. Nap. 33, 1958, p. 263, nr. 274 (M. Della Corte) (1)<br>CIL 04, 10539 (2)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 488, con foto di una parte dell' iscrizione (3)"
"EDR140237","CIL 04, 10537 (1)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 488, con foto (2)"
"EDR140255","CIL 04, 10506 (1)"
"EDR142568","CIL 04, 08015 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt: Imagines, vol. I, 2012, p. 20 (2)"
"EDR142572","CIL 04, 08019 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt: Imagines, vol. I, 2012, p. 21 (2) "
"EDR143634","CIL 04, 10711 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Weisbaden 2001, n. 970 (Gladiatorenhelm) (2)"
"EDR143636","CIL 04, 10676 (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 309 (Phalluskopf) (2)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 509, con foto (3)"
"EDR143648","CIL 04, 04966 (1), cfr. p. 705 (2) <br>CIL 01 (2 ed.), 2540a (3)<br>Not. Sc., 1883, p. 52 (A. Sogliano) (4)<br>Rhein. Mus. 38, 1883, p. 474 (F. Buecheler) (5)<br>Neue Jahrb. Philol. Paed., 127, 1883, p. 798 (E. Baehrens) (6)<br>CLE 0934 (7)<br>M. Della Corte, Pompei, i nuovi scavi e l'anfiteatro, Pompei 1930, pp. 78 sg. (8)<br>Riv. Ind. Gr. It., 16, 1932, 106 (Fr. Ribezzo) (9)<br>W. Krenkel, Pompeianische Inschriften, Heidelberg 1962, p. 43 (10)<br>Epigraphica, 30, 1968, p. 120 (H. Solin) - AE 1968 (11)<br>AE 1968, 0116 (12)<br>Yale Class. St., 21, 1969 (D. O. Ross) 131 (13)<br>Quad. Foggia, 2-3, 1982-1983, p. 3 sg. (V. Tandoi) = V. Tandoi, Scritti di filologia e di storia della cultura classica, Pisa 1992, vol. I, p. 156 sg. (14)<br>A. M. Morelli, L'epigramma latina prima di Catullo, Cassino 2000, p. 238 con foto a colori p. 104 sg. (15)<br>A. Varone, Erotica pompeiana: love inscriptions on the walls of Pompeii, Roma 2001, p. 105 sg. (16)<br>E. Courtney, The Fragmentary Latin Poets (2 ed.), Oxford 2003, p. 79 sg., 506 (17)<br>A. Varone, Titulorum graphio exaratorum qui in CIL Vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 399 con foto (18)"
"EDR143814","CIL 04, 10711 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 963 (Gladiatorenhelm) (2)"
"EDR143815","CIL 04, 10711 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 964 (Gladiatorenhelm) (2)"
"EDR143832","CIL 04, 10711 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung, und Bedeutung. Wiesbaden 2001, n. 965 (Gladiatorenhelm) (2)"
"EDR143833","CIL 04, 10711 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 967 (Gladiatorenhelm) (2)"
"EDR144354","CIL 04, 10532 (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 11 und 12 (Buchstabenschiff) (2)<br>A. Varone, Titulorum graphio exaratorum qui in CIL vol. IV collecti sunt, Imagines, Roma 2012, vol. II, p. 487, con foto (3)"
"EDR143900","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculanem (1988) 83-84, Abb. 238 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 909 (gladiator) (3)"
"EDR144659","CIL 04, 10711 (nota) (1)  <br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 971 (Gladiatorenhelm) (2)"
"EDR144347","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 243 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2318 (Basis) (3)"
"EDR144348","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 240 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2319 (Basis) (3)"
"EDR144349","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 241 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2320 (Basis) (3)"
"EDR144353","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 239 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2323 (Basis) (3)"
"EDR144356","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 40 (1)"
"EDR144783","CIL 04, 10711 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 968 (Gladiatorenhelm) (2)"
"EDR145030","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2011, n. 1372 (human female figure) (1)"
"EDR145032","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1688 (Hahn) (1)"
"EDR145036","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2169 (boat) (1)"
"EDR144514","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1443 (Esel/camel) (1)"
"EDR144784","CIL 04, 10711 (nota) (1) <br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 969 (Gladiatorenhelm) (2)"
"EDR145004","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 229 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1108 (cervus)(3)"
"EDR145005","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 234 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1109 (Hirsch) (3)"
"EDR145006","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 236 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1110 (Hirsch) (3)"
"EDR145009","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 227 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1310 (Reiter auf einem Hirsch) (3)"
"EDR144352","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 231 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2322 (Basis) (3)"
"EDR144350","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 242 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2321 (Basis) (3)"
"EDR145007","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83 Abb. 231 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1124 (Jäger führt Hirsch an der Leine) (3)"
"EDR145008","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 232 (2)<br>M.Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1125 (Jäger fürht Hirsch an der Leine) (3)"
"EDR145037","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 2220 (1)"
"EDR145764","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 230 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1509 (Hirsch) (3)"
"EDR145765","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 237 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1510 (Hirsch) (3)"
"EDR145766","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 226 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1511 (Hirsch) (3)"
"EDR145771","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 235 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 734 (laufende Figur) (3)"
"EDR146086","CIL 04, 02186 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 335 con foto (1)"
"EDR146088","CIL 04, 02188 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 335 con foto (2)"
"EDR146089","CIL 04, 02189 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 337 con foto (2)"
"EDR146121","CIL 04, 02190 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, pp. 336-337 con foto (2)"
"EDR146122","CIL 04, 02191 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 338 con foto (2)"
"EDR146123","CIL 04, 02192 (1), cfr. p. 215 (2)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, pp. 336-337 con foto (3)"
"EDR146125","CIL 04, 02194 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 337 con foto (2)"
"EDR146187","CIL 04, 02195 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 336 (2) "
"EDR146188","CIL 04, 02196 (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 337 con foto (2)"
"EDR146190","CIL 04, 02198 (1), cfr. p. 215 (2)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 515 (3)"
"EDR145296","Rend. Ac. Arch. Nap., 33, 1958, p. 268, nr. 353 (M. Della Corte) (1)<br>CIL 04, 10586 (nota) (2)  <br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 486 (Büste) (3) "
"EDR148520","CIL 04, 02218a (1)<br>A. Varone, Titulorum graphio exaratorum qui in C.I.L. vol. IV collecti sunt imagines, Roma 2012, vol. II, p. 334 con foto (2)"
"EDR145384","C. Bonucci, Ercolano (Napoli), 1835 (1)<br>M. Ruggiero, Storia degli Scavi di Ercolano (1885) 551 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 903 (gladiator) (3) "
"EDR145767","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 228 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1595 (Vierbeiner) (3)"
"EDR145768","CIL 04, 10561 (nota) (1)<br>Tran Tam Tinh, La Casa dei Cervi a Herculaneum (1988) 83, Abb. 233 (2)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1596 (Vierbeiner) (3)"
"EDR145941","CIL 04, 10493 (nota) (1)<br>M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 187 (Kopf) (2)"
"EDR145943","M. Langner, Antike Graffitizeichnungen: Motive, Gestaltung und Bedeutung. Wiesbaden 2001, n. 1289 (erot. Szene) (1)"
